               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.013352,           0.0061027,           0.0010508,              0.9789,             0.94165,             0.98258,             0.90295,           0.0077286,           0.0030216,           0.0014992,            0.005413,            0.005413,            0.005413
                 141,            0.013449,           0.0063167,           0.0010207,             0.98124,             0.93896,             0.98492,             0.90412,           0.0076917,           0.0030128,           0.0014649,             0.00538,             0.00538,             0.00538
                 142,            0.013081,            0.005976,           0.0010361,              0.9623,             0.96408,             0.98811,             0.91061,           0.0076534,           0.0030493,           0.0013755,            0.005347,            0.005347,            0.005347
                 143,            0.013362,           0.0061224,           0.0011693,             0.97019,             0.96087,             0.98634,             0.90744,           0.0076601,           0.0030441,           0.0013234,            0.005314,            0.005314,            0.005314
                 144,            0.013278,           0.0061065,           0.0010601,             0.97576,             0.96373,             0.98669,             0.90426,           0.0077613,            0.003071,           0.0011418,            0.005281,            0.005281,            0.005281
                 145,            0.013144,           0.0059298,            0.001089,             0.96503,             0.96516,             0.98621,             0.90826,           0.0077982,           0.0030611,           0.0013612,            0.005248,            0.005248,            0.005248
                 146,            0.013025,           0.0061383,           0.0010671,             0.96332,              0.9583,             0.98527,             0.90836,           0.0077499,           0.0030344,           0.0015414,            0.005215,            0.005215,            0.005215
                 147,             0.01324,           0.0060667,           0.0011163,             0.96684,             0.95775,             0.98263,             0.90572,           0.0078455,           0.0030589,           0.0015224,            0.005182,            0.005182,            0.005182
                 148,            0.013122,           0.0060111,           0.0010116,             0.96548,             0.96385,             0.98598,             0.90536,           0.0077445,           0.0030169,           0.0014404,            0.005149,            0.005149,            0.005149
                 149,            0.012921,           0.0059024,           0.0010135,             0.96419,             0.96522,             0.98665,             0.90804,           0.0077333,           0.0030218,           0.0013718,            0.005116,            0.005116,            0.005116
